Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Bathroom,Point of Contact,Total Floors,Bachelors Preferred,Family Preferred
2022-06-18,4,35000,300,2,Carpet Area,"AGCR Enclave, Anand Vihar",Delhi,Semi-Furnished,3,Contact Agent,4,True,True
2022-06-18,3,30000,1800,2,Carpet Area,"Saini Enclave, Anand Vihar",Delhi,Semi-Furnished,3,Contact Agent,4,True,True
2022-06-16,1,10000,500,3,Carpet Area,Neb Sarai,Delhi,Unfurnished,1,Contact Agent,4,True,True
2022-04-29,1,11000,500,Ground,Super Area,Rohini Sector 17,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-05-05,2,17000,80,1,Super Area,Mayur Vihar Phase 1 Extension,Delhi,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-23,2,35000,1000,2,Super Area,Kalkaji,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-06-20,3,30000,1600,6,Super Area,"Highland Tower, Dwarka Sector 12",Delhi,Unfurnished,2,Contact Owner,10,True,True
2022-06-07,4,30000,1800,6,Super Area,Dwarka Sector 22,Delhi,Semi-Furnished,4,Contact Owner,8,True,True
2022-05-27,2,13000,400,Ground,Carpet Area,Rohini Sector 24,Delhi,Semi-Furnished,2,Contact Agent,4,True,True
2022-04-29,2,13000,900,Ground,Super Area,Chhattarpur,Delhi,Semi-Furnished,2,Contact Owner,3,True,True
2022-07-07,1,11000,480,4,Carpet Area,East Of Kailash,Delhi,Unfurnished,1,Contact Agent,5,True,True
2022-05-05,1,13000,180,2,Carpet Area,Lajpat Nagar 1,Delhi,Unfurnished,1,Contact Owner,2,True,False
2022-07-09,2,33000,1000,1,Carpet Area,"Munirka Vihar, Munirka",Delhi,Unfurnished,2,Contact Agent,3,True,False
2022-05-23,3,25000,1120,2,Super Area,gg1 vikas puri,Delhi,Unfurnished,2,Contact Owner,3,True,True
2022-05-27,3,70000,1800,2,Carpet Area,Saket,Delhi,Semi-Furnished,3,Contact Agent,4,True,False
2022-07-02,3,30000,1200,1,Carpet Area,Vikaspuri,Delhi,Semi-Furnished,2,Contact Owner,3,True,True
2022-05-21,1,9000,550,1,Super Area,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",Delhi,Semi-Furnished,1,Contact Agent,4,True,True
2022-06-30,2,14500,1400,3,Super Area,Dilshad Garden,Delhi,Unfurnished,1,Contact Owner,4,True,False
2022-05-27,3,50000,1600,2,Carpet Area,Vasant Kunj Sector C,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-05-16,1,20000,650,1,Carpet Area,Mayur Vihar 1,Delhi,Semi-Furnished,1,Contact Agent,4,True,True
2022-04-29,4,15000,120,Ground,Super Area,Rohini Sector 38,Delhi,Furnished,4,Contact Owner,2,True,True
2022-06-02,2,7500,450,1,Carpet Area,Mahavir Enclave Part 1,Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-07-07,1,13500,520,Ground,Super Area,Uttam Nagar,Delhi,Furnished,1,Contact Owner,4,True,True
2022-06-13,1,14000,850,2,Super Area,Paschim Vihar,Delhi,Semi-Furnished,1,Contact Owner,4,True,False
2022-06-24,2,18000,850,1,Carpet Area,Saket,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-05-09,2,14000,585,2,Carpet Area,Pandav Nagar,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-11,3,65000,1600,Ground,Carpet Area,East Of Kailash,Delhi,Furnished,2,Contact Agent,4,True,True
2022-05-05,2,22000,950,2,Super Area,Mayur Vihar Phase 1 Extension,Delhi,Unfurnished,2,Contact Owner,5,True,True
2022-04-29,1,4000,120,1,Super Area,Najafgarh,Delhi,Unfurnished,1,Contact Owner,2,True,True
2022-05-14,2,10000,500,3,Super Area,Vinod Nagar East,Delhi,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-14,1,7500,200,2,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,1,Contact Agent,4,True,False
2022-05-05,1,17000,550,2,Super Area,Ramesh Nagar,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-07-06,1,18000,650,2,Carpet Area,Gautam Nagar,Delhi,Semi-Furnished,1,Contact Agent,4,True,True
2022-07-07,4,70000,2800,6,Carpet Area,Delhi estate Apartment,Delhi,Unfurnished,4,Contact Agent,10,True,False
2022-06-30,1,10000,50,3,Super Area,Mahipalpur,Delhi,Furnished,1,Contact Owner,4,True,True
2022-06-08,2,15000,550,4,Carpet Area,Dori Walan,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-07-04,2,16500,90,4,Super Area,DS 19,Delhi,Semi-Furnished,2,Contact Owner,5,True,True
2022-06-30,3,100000,2925,1,Super Area,Defence Colony,Delhi,Semi-Furnished,3,Contact Agent,4,True,True
2022-05-28,1,7500,150,4,Carpet Area,"New Mahavir Nagar, Tilak Nagar",Delhi,Furnished,1,Contact Owner,4,True,True
2022-06-26,2,6000,450,1,Super Area,north chajjupur shahdara,Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-05-08,2,18000,750,4,Carpet Area,Mahavir Enclave Part 1,Delhi,Unfurnished,2,Contact Owner,4,True,False
2022-05-22,2,18000,975,Ground,Super Area,Janakpuri,Delhi,Semi-Furnished,1,Contact Owner,3,True,True
2022-04-29,3,8000,106,Ground,Super Area,Burari,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-05,2,14000,750,4,Super Area,Mehrauli,Delhi,Furnished,2,Contact Owner,6,True,True
2022-05-10,2,11000,80,2,Super Area,"Khanpur, Madangir",Delhi,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-14,3,25000,96,2,Super Area,Rohini Sector 11,Delhi,Unfurnished,2,Contact Owner,5,True,True
2022-04-29,1,9000,500,1,Super Area,Chhattarpur,Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-05-14,3,47000,1550,Ground,Carpet Area,Vasant Kunj,Delhi,Semi-Furnished,2,Contact Agent,3,True,True
2022-06-07,2,20000,1000,3,Super Area,"Gaurav Apartment, Indraprastha Extension, Patparganj",Delhi,Semi-Furnished,2,Contact Owner,3,True,True
2022-04-29,1,6000,400,2,Super Area,Mehrauli,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-04-29,1,5000,450,1,Super Area,Bhajanpura,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-04-29,2,20000,1000,3,Super Area,"DDA Devdoot Apartment, Vikaspuri",Delhi,Semi-Furnished,1,Contact Owner,4,False,True
2022-04-29,1,10000,450,2,Super Area,"Khirki extension, Malviya Nagar",Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-07-04,3,15000,100,3,Super Area,Chhattarpur,Delhi,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-14,2,13500,550,2,Carpet Area,"Laxmi Nagar District Centre, Laxmi Nagar",Delhi,Semi-Furnished,2,Contact Agent,4,True,True
2022-05-10,1,5500,400,2,Super Area,Bindapur,Delhi,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-10,1,14000,60,1,Super Area,"Guru Angad Nagar West, Laxmi Nagar",Delhi,Furnished,1,Contact Owner,5,True,True
2022-04-29,4,18000,900,3,Super Area,Subhash Nagar,Delhi,Unfurnished,2,Contact Owner,5,True,True
2022-04-27,1,20000,700,1,Super Area,Rohini Sector 5,Delhi,Semi-Furnished,1,Contact Owner,5,True,True
2022-06-28,2,9300,500,2,Super Area,Laxmi Nagar,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-06-14,3,80000,2000,2,Carpet Area,Safdarjung Enclave,Delhi,Furnished,3,Contact Agent,4,True,False
2022-07-04,2,7500,400,2,Carpet Area,Aya Nagar,Delhi,Semi-Furnished,1,Contact Owner,3,True,False
2022-06-27,3,30000,1500,1,Carpet Area,Sarita Vihar Pocket C,Delhi,Unfurnished,2,Contact Agent,4,True,False
2022-04-29,2,13000,70,2,Super Area,"IGNOU Road, Saket",Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-07-01,2,8500,60,2,Super Area,"Indraprastha Extension, Patparganj",Delhi,Unfurnished,2,Contact Owner,4,True,True
2022-05-24,3,44300,200,1,Carpet Area,Paschim Vihar,Delhi,Semi-Furnished,3,Contact Agent,4,True,False
2022-07-04,2,45000,1650,2,Carpet Area,Safdarjung Enclave,Delhi,Furnished,2,Contact Agent,4,True,False
2022-06-22,2,30000,1150,3,Carpet Area,Sarita Vihar Pocket K,Delhi,Unfurnished,2,Contact Agent,3,True,False
2022-05-30,2,40000,1800,Ground,Carpet Area,Saket,Delhi,Furnished,2,Contact Agent,3,True,False
2022-06-11,4,530000,4000,3,Carpet Area,Anand Niketan,Delhi,Semi-Furnished,5,Contact Agent,4,True,True
2022-05-14,2,12000,900,1,Super Area,Ashok Vihar Phase 2,Delhi,Unfurnished,1,Contact Owner,2,True,True
2022-06-15,2,13500,700,1,Super Area,Shakarpur,Delhi,Unfurnished,1,Contact Owner,2,True,True
2022-04-28,2,30000,900,2,Super Area,Sheikh Sarai Phase 1,Delhi,Unfurnished,2,Contact Owner,4,True,True
2022-05-03,1,9500,400,2,Super Area,New Delhi,Delhi,Semi-Furnished,1,Contact Owner,2,True,True
2022-05-16,4,200000,2700,Ground,Carpet Area,Greater Kailash 1,Delhi,Unfurnished,4,Contact Agent,3,True,False
2022-05-10,3,30000,2000,Ground,Super Area,Rohini Sector 15,Delhi,Unfurnished,3,Contact Owner,2,True,True
2022-05-14,2,9000,450,1,Super Area,"Shakarpur Khas, Shakarpur",Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-06-04,2,13000,400,2,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,1,Contact Agent,4,True,False
2022-05-14,2,7000,500,1,Super Area,Vinod Nagar West,Delhi,Semi-Furnished,1,Contact Owner,5,True,True
2022-07-09,1,18000,450,1,Carpet Area,Munirka,Delhi,Furnished,1,Contact Agent,4,True,True
2022-05-14,1,3500,350,1,Super Area,Najafgarh,Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-07-03,4,65000,272,1,Carpet Area,Model Town,Delhi,Unfurnished,4,Contact Agent,4,True,True
2022-06-13,1,19000,545,2,Super Area,Dwarka,Delhi,Furnished,1,Contact Owner,3,True,True
2022-05-10,2,23000,84,Ground,Super Area,Paschim Vihar,Delhi,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-16,1,12000,600,2,Super Area,Kalkaji,Delhi,Furnished,1,Contact Owner,4,True,True
2022-06-30,2,15000,75,3,Super Area,Chhattarpur,Delhi,Unfurnished,2,Contact Owner,4,True,True
2022-06-08,3,38000,165,2,Carpet Area,"Dayanand Vihar, Anand Vihar",Delhi,Semi-Furnished,2,Contact Owner,4,True,False
2022-07-04,3,50000,1100,1,Carpet Area,Shalimar bagh,Delhi,Unfurnished,3,Contact Agent,4,True,False
2022-06-02,1,6500,500,3,Super Area,Falt,Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-07-04,3,35000,150,1,Carpet Area,Janakpuri,Delhi,Semi-Furnished,3,Contact Agent,3,True,False
2022-05-05,2,15000,70,2,Super Area,Vasant Kunj,Delhi,Semi-Furnished,2,Contact Owner,5,True,True
2022-05-05,3,30000,250,1,Super Area,Mausam Vihar,Delhi,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-05,2,10000,70,1,Super Area,"Khanpur, Madangir",Delhi,Unfurnished,2,Contact Owner,5,True,True
2022-07-06,1,18000,300,3,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Semi-Furnished,1,Contact Agent,4,True,False
2022-06-20,3,30000,1800,1,Carpet Area,Malviya Nagar,Delhi,Semi-Furnished,3,Contact Agent,4,True,False
2022-05-27,1,16000,400,3,Carpet Area,Lajpat Nagar 4,Delhi,Semi-Furnished,1,Contact Agent,4,True,True
2022-05-21,3,22000,1250,2,Super Area,Cghs apts.,Delhi,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-08,2,9000,480,1,Super Area,Rohini Sector 21,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-06-17,2,20200,84,2,Carpet Area,Paschim Vihar,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-06-15,2,19500,84,2,Carpet Area,Paschim Vihar Block A6,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-07-09,2,21000,600,3,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-07-06,2,20000,600,Ground,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-05-14,2,13000,720,2,Super Area,Govindpuri Main,Delhi,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-27,2,6500,75,1,Carpet Area,Najafgarh,Delhi,Unfurnished,1,Contact Owner,1,True,True
2022-04-29,3,25000,1000,1,Super Area,"Everest Apartment, Kalkaji",Delhi,Unfurnished,2,Contact Owner,4,True,True
2022-05-19,2,20000,900,2,Carpet Area,Malviya Nagar,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-06-28,2,33000,2200,1,Carpet Area,Janakpuri,Delhi,Semi-Furnished,2,Contact Owner,1,False,True
2022-06-03,3,18000,900,Ground,Carpet Area,Mayur Vihar 3,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-31,1,13000,550,3,Carpet Area,Pitampura,Delhi,Semi-Furnished,1,Contact Owner,3,True,True
2022-04-29,2,10000,450,4,Super Area,Palam,Delhi,Furnished,1,Contact Owner,5,True,True
2022-04-29,2,10000,470,2,Super Area,Pul Prahlad Pur,Delhi,Furnished,2,Contact Owner,4,True,True
2022-05-10,3,23000,125,3,Super Area,"Khirki extension, Malviya Nagar",Delhi,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-27,1,20000,400,3,Carpet Area,Lajpat Nagar 4,Delhi,Furnished,1,Contact Agent,4,True,True
2022-05-23,4,150000,2600,2,Carpet Area,Vasant Vihar,Delhi,Semi-Furnished,4,Contact Owner,2,True,True
2022-05-14,3,25000,1500,5,Carpet Area,"DJA Apartments, Dwarka Sector 13",Delhi,Semi-Furnished,3,Contact Agent,10,True,True
2022-05-10,2,21000,80,3,Super Area,Dwarka Sector 17,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-07-04,3,30000,1100,3,Carpet Area,Dwarka Sector 9,Delhi,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-04,2,22000,1000,4,Super Area,Vasant Kunj,Delhi,Semi-Furnished,2,Contact Owner,5,True,True
2022-04-29,2,14000,800,3,Super Area,Mehrauli,Delhi,Unfurnished,2,Contact Owner,5,True,True
2022-05-23,2,7000,50,2,Super Area,Dwarka Sector 14,Delhi,Furnished,1,Contact Owner,5,True,True
2022-05-23,2,18500,1000,2,Super Area,"Kishangarh, Vasant Kunj",Delhi,Semi-Furnished,2,Contact Owner,5,True,True
2022-05-18,1,8500,550,2,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,1,Contact Agent,3,True,False
2022-05-18,1,8000,450,Ground,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,1,Contact Agent,4,True,False
2022-07-05,2,10000,670,2,Super Area,Ram Nagar,Delhi,Furnished,2,Contact Owner,4,True,True
2022-05-14,2,15000,700,1,Super Area,Dwarka,Delhi,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-05,3,37000,125,3,Super Area,"Vikram Vihar, Lajpat Nagar",Delhi,Semi-Furnished,2,Contact Owner,4,True,False
2022-06-30,3,90000,1872,1,Super Area,Greater Kailash 1,Delhi,Semi-Furnished,3,Contact Agent,5,True,True
2022-05-18,2,12000,650,2,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,1,Contact Agent,4,True,True
2022-05-18,2,13000,550,1,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,2,Contact Agent,4,True,False
2022-05-21,2,22000,84,Ground,Carpet Area,Paschim Vihar,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-06-19,1,4000,90,Ground,Super Area,Gopalpur,Delhi,Unfurnished,2,Contact Owner,2,True,True
2022-06-04,2,12000,1000,1,Super Area,Laxmi Nagar,Delhi,Unfurnished,2,Contact Owner,4,True,True
2022-05-14,1,9000,65,3,Super Area,Lado Sarai,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-05-05,2,14000,75,2,Super Area,Pandav Nagar,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-07-06,1,15000,250,Ground,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Furnished,1,Contact Agent,4,True,False
2022-05-10,2,12500,900,3,Super Area,Surya Apartment pocket a11,Delhi,Unfurnished,2,Contact Owner,4,True,False
2022-07-06,3,30000,900,3,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Semi-Furnished,3,Contact Agent,4,True,False
2022-07-01,2,9500,650,Ground,Super Area,Mayur Vihar,Delhi,Unfurnished,2,Contact Owner,3,True,True
2022-05-19,2,15000,900,4,Super Area,Bhagwati Garden,Delhi,Semi-Furnished,2,Contact Owner,5,True,True
2022-05-19,1,12000,800,3,Super Area,Rohini Sector 3,Delhi,Semi-Furnished,1,Contact Owner,5,True,True
2022-06-30,1,8000,410,2,Carpet Area,Dwarka Sector 23B,Delhi,Unfurnished,1,Contact Owner,4,True,False
2022-05-05,3,70000,1500,2,Super Area,Rajouri Garden,Delhi,Furnished,3,Contact Owner,3,True,True
2022-05-21,4,250000,2800,2,Carpet Area,Safdarjung Enclave,Delhi,Unfurnished,4,Contact Owner,3,True,True
2022-06-24,3,31500,1800,2,Carpet Area,Pitampura,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-06-22,2,30000,1400,Ground,Carpet Area,"Sarita Vihar, Mathura Road",Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-05-14,3,60000,1600,3,Super Area,Greater Kailash,Delhi,Semi-Furnished,3,Contact Owner,4,True,True
2022-06-04,3,35000,1200,3,Carpet Area,Rajouri Garden,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-07-03,3,55000,1150,2,Carpet Area,"Vikram Vihar, Lajpat Nagar",Delhi,Unfurnished,3,Contact Agent,4,True,True
2022-05-05,2,20000,110,Ground,Super Area,Karawal Nagar,Delhi,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-03,1,6500,300,3,Super Area,"Tagore Garden, Rajouri Garden, Najafgarh Road",Delhi,Furnished,1,Contact Owner,3,True,True
2022-06-23,2,17000,750,1,Carpet Area,"Panchsheel Vihar, Sheikh Sarai",Delhi,Semi-Furnished,2,Contact Agent,4,True,True
2022-07-09,1,9300,450,1,Carpet Area,Paschim Vihar Block A6,Delhi,Semi-Furnished,1,Contact Agent,4,True,False
2022-06-30,2,7500,410,2,Super Area,Ghitorni,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-06-08,2,20000,800,2,Super Area,Janakpuri,Delhi,Furnished,1,Contact Owner,5,True,True
2022-04-29,3,18000,120,4,Super Area,Bhalswa,Delhi,Furnished,3,Contact Owner,5,True,True
2022-06-20,1,15000,650,2,Carpet Area,Saket,Delhi,Furnished,1,Contact Agent,4,True,False
2022-05-14,2,13000,400,2,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,1,Contact Agent,4,True,False
2022-04-29,2,20000,810,3,Super Area,Vikaspuri,Delhi,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-22,3,12000,700,1,Super Area,"Indraprastha Extension, Patparganj",Delhi,Furnished,2,Contact Owner,3,True,True
2022-06-30,2,40000,1125,Ground,Super Area,Krishna Park,Delhi,Furnished,2,Contact Owner,2,True,True
2022-06-30,2,8000,600,4,Super Area,Rohini Sector 7,Delhi,Unfurnished,2,Contact Owner,5,True,True
2022-05-21,3,95000,1300,1,Carpet Area,South Extension 1,Delhi,Furnished,3,Contact Agent,4,True,False
2022-06-09,3,68000,1450,2,Carpet Area,Lajpat Nagar 3,Delhi,Semi-Furnished,3,Contact Agent,4,True,True
2022-05-05,3,18000,110,1,Super Area,Tri Nagar,Delhi,Unfurnished,2,Contact Owner,5,True,True
2022-06-28,4,130000,3500,1,Carpet Area,Anand Niketan,Delhi,Semi-Furnished,6,Contact Agent,3,True,False
2022-06-28,4,150000,4000,3,Carpet Area,West End,Delhi,Semi-Furnished,7,Contact Agent,3,True,False
2022-06-28,3,75000,2500,1,Carpet Area,Sarvodaya Enclave,Delhi,Semi-Furnished,4,Contact Agent,3,True,False
2022-06-06,4,110000,3000,2,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,5,Contact Agent,4,True,False
2022-06-28,4,150000,3500,3,Carpet Area,Vasant Vihar,Delhi,Semi-Furnished,6,Contact Agent,3,True,False
2022-05-30,1,10000,240,4,Super Area,Malviya Nagar,Delhi,Semi-Furnished,1,Contact Owner,5,True,False
2022-05-18,3,24000,1250,2,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,2,Contact Agent,4,True,False
2022-05-23,3,28000,1000,2,Super Area,Rohini Sector 24,Delhi,Semi-Furnished,2,Contact Owner,5,True,True
2022-07-01,3,28000,900,2,Carpet Area,"Panchsheel Vihar, Sheikh Sarai",Delhi,Unfurnished,2,Contact Owner,4,True,False
2022-07-07,2,18000,900,Ground,Carpet Area,Jhilmil Colony,Delhi,Semi-Furnished,2,Contact Agent,4,True,True
2022-05-18,3,27000,1250,3,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,3,Contact Agent,4,True,True
2022-05-18,2,17000,650,2,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,2,Contact Agent,4,True,True
2022-04-29,3,350000,3200,1,Super Area,Sundar Nagar,Delhi,Semi-Furnished,4,Contact Owner,2,True,True
2022-04-29,2,25000,900,2,Super Area,Pitampura,Delhi,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-18,3,16500,1250,2,Carpet Area,Chattarpur Extension,Delhi,Unfurnished,2,Contact Agent,4,True,False
2022-06-29,2,14000,60,3,Carpet Area,Rohini Sector 21,Delhi,Semi-Furnished,2,Contact Owner,3,True,False
2022-04-29,2,18000,90,3,Super Area,Mahaveer Nagar,Delhi,Unfurnished,2,Contact Owner,4,True,True
2022-05-10,2,10000,55,3,Super Area,Peera Garhi,Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-04-29,2,10000,50,1,Super Area,Dwarka Sector 8,Delhi,Unfurnished,1,Contact Owner,2,True,True
2022-05-24,4,100000,400,Ground,Carpet Area,Sarvodaya Enclave,Delhi,Unfurnished,4,Contact Agent,4,True,True
2022-07-08,2,25000,680,2,Carpet Area,Pitampura,Delhi,Furnished,1,Contact Agent,4,True,False
2022-06-15,2,22999,756,2,Carpet Area,Paschim Vihar Block A3,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
2022-05-05,2,6000,500,2,Super Area,Jaitpur,Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-06-02,2,40000,900,Ground,Carpet Area,Vasant Kunj,Delhi,Furnished,2,Contact Owner,3,True,True
2022-06-30,3,250000,2000,3,Super Area,Defence Colony,Delhi,Furnished,3,Contact Owner,6,True,True
2022-06-30,1,13000,40,3,Carpet Area,Shalimar bagh,Delhi,Furnished,1,Contact Agent,3,True,True
2022-06-12,1,14000,100,3,Super Area,Chittaranjan Park,Delhi,Furnished,1,Contact Agent,3,True,True
2022-05-30,2,20000,950,2,Carpet Area,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",Delhi,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-17,1,5500,200,1,Carpet Area,Sultanpur,Delhi,Furnished,1,Contact Owner,4,True,False
2022-07-06,2,32000,900,Ground,Carpet Area,Lajpat Nagar,Delhi,Furnished,2,Contact Agent,4,True,True
2022-05-10,2,8000,750,1,Super Area,Mehrauli,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-18,3,25000,1400,3,Carpet Area,Palam Extension,Delhi,Unfurnished,3,Contact Agent,4,False,True
2022-06-30,2,28000,100,2,Carpet Area,Shalimar bagh,Delhi,Semi-Furnished,2,Contact Agent,4,True,True
2022-06-12,2,22000,100,1,Super Area,Kalkaji,Delhi,Semi-Furnished,2,Contact Agent,2,True,True
2022-06-12,1,21000,100,Ground,Super Area,Chittaranjan Park,Delhi,Semi-Furnished,1,Contact Agent,1,True,True
2022-05-27,2,30000,1000,2,Super Area,"DDA Flats Sector E Pocket 1, Vasant Kunj",Delhi,Semi-Furnished,2,Contact Agent,4,True,True
2022-06-30,1,12000,400,2,Carpet Area,Lajpat Nagar,Delhi,Unfurnished,1,Contact Agent,4,True,True
2022-06-23,1,15000,70,2,Super Area,DS 19,Delhi,Unfurnished,1,Contact Owner,3,True,True
2022-05-23,1,18000,450,Ground,Carpet Area,"DDA Flat AD Block, Shalimar Bagh AD Block",Delhi,Furnished,1,Contact Owner,Ground,True,True
2022-07-01,2,18000,900,3,Carpet Area,"Acharya Niketan, Mayur Vihar",Delhi,Unfurnished,1,Contact Owner,4,True,True
2022-04-29,1,10000,42,Ground,Super Area,Dwarka Sector 23,Delhi,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-30,1,16000,400,2,Carpet Area,Lajpat Nagar,Delhi,Furnished,1,Contact Agent,4,True,True
2022-04-28,2,20000,900,3,Carpet Area,Amarpali Apartment,Delhi,Semi-Furnished,2,Contact Owner,3,True,False
2022-05-31,4,28000,1500,2,Carpet Area,Rohini Sector 24,Delhi,Semi-Furnished,2,Contact Agent,4,True,True
2022-05-31,1,7000,70,1,Super Area,Palam,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-06-08,2,30000,450,Ground,Carpet Area,Sethi floor nihal vihar,Delhi,Furnished,1,Contact Owner,1,True,True
2022-07-02,2,15000,900,Ground,Carpet Area,Hari Nagar,Delhi,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-11,1,8000,500,1,Carpet Area,Main Ghitorni,Delhi,Unfurnished,1,Contact Owner,5,True,True
2022-07-07,1,9000,400,2,Carpet Area,Pitampura,Delhi,Unfurnished,2,Contact Agent,3,True,True
2022-06-05,3,33500,150,2,Carpet Area,Paschim Vihar Block A3,Delhi,Semi-Furnished,2,Contact Agent,4,True,False
